"cov","out","hour","data_type","lwr","pe","upr"
"
Die Welt","
Der Spiegel",20,"Effect of a one time 2 article increase at hour 0",0.116527005180491,0.131128378874603,0.145074633479741
"
Die Welt","
Der Spiegel",20,"Effect of a structural 2 article point attention increase at hour 0",0.644806349264776,0.724169989885515,0.800251839554355
"
Die Welt","
Der Spiegel",21,"Effect of a one time 2 article increase at hour 0",0.12743923674759,0.141967058169161,0.155376210171511
"
Die Welt","
Der Spiegel",21,"Effect of a structural 2 article point attention increase at hour 0",0.682124270284336,0.764960125692143,0.843873519274964
"
Die Welt","
Der Spiegel",22,"Effect of a one time 2 article increase at hour 0",0.132795272527684,0.147289064172615,0.16100438029349
"
Die Welt","
Der Spiegel",22,"Effect of a structural 2 article point attention increase at hour 0",0.719450758668115,0.805236336850846,0.886884160179962
"
Die Welt","
Der Spiegel",23,"Effect of a one time 2 article increase at hour 0",0.123461058540995,0.139379767929235,0.15505393210816
"
Die Welt","
Der Spiegel",23,"Effect of a structural 2 article point attention increase at hour 0",0.741977506126358,0.831712454755116,0.917648138683324
"
Die Welt","
Der Spiegel",24,"Effect of a one time 2 article increase at hour 0",0.13016772070876,0.145195559716318,0.162286124385755
"
Die Welt","
Der Spiegel",24,"Effect of a structural 2 article point attention increase at hour 0",0.7681465502006,0.860377840285567,0.95140241590228
"
Die Welt","
Der Spiegel",25,"Effect of a one time 2 article increase at hour 0",0.131166155508408,0.14666676862296,0.16324966964573
"
Die Welt","
Der Spiegel",25,"Effect of a structural 2 article point attention increase at hour 0",0.791795202090413,0.886655984426027,0.981538968004499
"
Die Welt","
Der Spiegel",26,"Effect of a one time 2 article increase at hour 0",0.127777295193049,0.144010600602741,0.15862782491765
"
Die Welt","
Der Spiegel",26,"Effect of a structural 2 article point attention increase at hour 0",0.809298292716209,0.907170002780948,1.00342089385747
"
Die Welt","
Der Spiegel",27,"Effect of a one time 2 article increase at hour 0",0.12683380459878,0.143342388173976,0.158135718891545
"
Die Welt","
Der Spiegel",27,"Effect of a structural 2 article point attention increase at hour 0",0.823704792109248,0.92446554137447,1.02210584821611
"
Die Welt","
Der Spiegel",28,"Effect of a one time 2 article increase at hour 0",0.136411441897144,0.152391568931753,0.167508947375839
"
Die Welt","
Der Spiegel",28,"Effect of a structural 2 article point attention increase at hour 0",0.845741373925567,0.948481011074928,1.04766149954326
"
Die Welt","
Der Spiegel",29,"Effect of a one time 2 article increase at hour 0",0.137142793179909,0.152610069436268,0.16805941331728
"
Die Welt","
Der Spiegel",29,"Effect of a structural 2 article point attention increase at hour 0",0.864973997203317,0.968886510087066,1.06970989595804
"
Die Welt","
Der Spiegel",30,"Effect of a one time 2 article increase at hour 0",0.137425332209089,0.154147763713893,0.169437034159391
"
Die Welt","
Der Spiegel",30,"Effect of a structural 2 article point attention increase at hour 0",0.881552007799172,0.987712313566261,1.08974696230218
"
Die Welt","
Der Spiegel",31,"Effect of a one time 2 article increase at hour 0",0.13884928149389,0.155503309530086,0.17074182427118
"
Die Welt","
Der Spiegel",31,"Effect of a structural 2 article point attention increase at hour 0",0.896963517803815,1.00494445864924,1.10795624868062
"
Die Welt","
Der Spiegel",32,"Effect of a one time 2 article increase at hour 0",0.141256423336846,0.158143622065404,0.173948050427209
"
Die Welt","
Der Spiegel",32,"Effect of a structural 2 article point attention increase at hour 0",0.912425418212421,1.02215252268007,1.12654198328996
"
Die Welt","
Der Spiegel",33,"Effect of a one time 2 article increase at hour 0",0.143313729081998,0.160505659378361,0.177015461275448
"
Die Welt","
Der Spiegel",33,"Effect of a structural 2 article point attention increase at hour 0",0.927453492199952,1.03891717747523,1.14515998641607
"
Die Welt","
Der Spiegel",34,"Effect of a one time 2 article increase at hour 0",0.142932069477244,0.160443305034028,0.176426383337454
"
Die Welt","
Der Spiegel",34,"Effect of a structural 2 article point attention increase at hour 0",0.939590246588671,1.05283146834822,1.16008496208819
"
Die Welt","
Der Spiegel",35,"Effect of a one time 2 article increase at hour 0",0.147617901300598,0.165025696972402,0.181305656622537
"
Die Welt","
Der Spiegel",35,"Effect of a structural 2 article point attention increase at hour 0",0.954305801291539,1.06893157318491,1.17730583987916
"
Die Welt","
Der Spiegel",36,"Effect of a one time 2 article increase at hour 0",0.149361184718988,0.166794623214595,0.18299949862951
"
Die Welt","
Der Spiegel",36,"Effect of a structural 2 article point attention increase at hour 0",0.96824947253423,1.084056445944,1.19328139327177
"
Die Welt","
Der Spiegel",37,"Effect of a one time 2 article increase at hour 0",0.151688993359435,0.169477531496508,0.186082093545553
"
Die Welt","
Der Spiegel",37,"Effect of a structural 2 article point attention increase at hour 0",0.98203229950443,1.09917608459711,1.20947867497779
"
Die Welt","
Der Spiegel",38,"Effect of a one time 2 article increase at hour 0",0.151713221638239,0.169355634577636,0.186320796231113
"
Die Welt","
Der Spiegel",38,"Effect of a structural 2 article point attention increase at hour 0",0.993505215251563,1.11161792352465,1.22316108421064
"
Die Welt","
Der Spiegel",39,"Effect of a one time 2 article increase at hour 0",0.152450754959154,0.170204671713335,0.187038599266132
"
Die Welt","
Der Spiegel",39,"Effect of a structural 2 article point attention increase at hour 0",1.00379969738584,1.12282309574723,1.23524377135156
"
Die Welt","
Der Spiegel",40,"Effect of a one time 2 article increase at hour 0",0.153540002710692,0.171580834113281,0.188895828935376
"
Die Welt","
Der Spiegel",40,"Effect of a structural 2 article point attention increase at hour 0",1.01353486174787,1.1335740068681,1.24721803188625
"
Die Welt","
Der Spiegel",41,"Effect of a one time 2 article increase at hour 0",0.153091139790553,0.171087700172833,0.188699251244328
"
Die Welt","
Der Spiegel",41,"Effect of a structural 2 article point attention increase at hour 0",1.02120251987026,1.14202944433958,1.25699158555406
"
Die Welt","
Der Spiegel",42,"Effect of a one time 2 article increase at hour 0",0.155551414665883,0.173761784505615,0.191738549388733
"
Die Welt","
Der Spiegel",42,"Effect of a structural 2 article point attention increase at hour 0",1.02999336454143,1.15166592233042,1.26808533379545
"
Die Welt","
Der Spiegel",43,"Effect of a one time 2 article increase at hour 0",0.156217389448796,0.174517760927004,0.192801287825535
"
Die Welt","
Der Spiegel",43,"Effect of a structural 2 article point attention increase at hour 0",1.0378408290765,1.1603112896012,1.27824184140316
"
Die Welt","
Der Spiegel",44,"Effect of a one time 2 article increase at hour 0",0.156878365198403,0.175332512433848,0.194023176444902
"
Die Welt","
Der Spiegel",44,"Effect of a structural 2 article point attention increase at hour 0",1.04495573152041,1.16823530053876,1.28783053685165
"
Die Welt","
Der Spiegel",45,"Effect of a one time 2 article increase at hour 0",0.156729064470908,0.175119249390116,0.193930671437822
"
Die Welt","
Der Spiegel",45,"Effect of a structural 2 article point attention increase at hour 0",1.05071394874811,1.17458136845761,1.29569986474828
"
Die Welt","
Der Spiegel",46,"Effect of a one time 2 article increase at hour 0",0.158514802090446,0.177257381202534,0.19603522520538
"
Die Welt","
Der Spiegel",46,"Effect of a structural 2 article point attention increase at hour 0",1.05714636498908,1.18182448254083,1.30418120464372
"
Die Welt","
Der Spiegel",47,"Effect of a one time 2 article increase at hour 0",0.159112573060148,0.177969393038847,0.197032991285699
"
Die Welt","
Der Spiegel",47,"Effect of a structural 2 article point attention increase at hour 0",1.06294227588388,1.18837660219959,1.31205198145875
"
Die Welt","
Der Spiegel",48,"Effect of a one time 2 article increase at hour 0",0.159313128755953,0.17846065459427,0.197946605752558
"
Die Welt","
Der Spiegel",48,"Effect of a structural 2 article point attention increase at hour 0",1.0677179534015,1.19405310524061,1.319256018102
"
Die Welt","
Der Spiegel",49,"Effect of a one time 2 article increase at hour 0",0.161314561758153,0.180662808076582,0.200201405199049
"
Die Welt","
Der Spiegel",49,"Effect of a structural 2 article point attention increase at hour 0",1.07341192884349,1.2006657730244,1.32721593644561
"
Die Welt","
Der Spiegel",50,"Effect of a one time 2 article increase at hour 0",0.16239281993814,0.181875195508656,0.201753686578461
"
Die Welt","
Der Spiegel",50,"Effect of a structural 2 article point attention increase at hour 0",1.07888226578895,1.20701907433963,1.33503439333937
"
Die Welt","
Der Spiegel",51,"Effect of a one time 2 article increase at hour 0",0.162848221544861,0.18275546830972,0.203051617409461
"
Die Welt","
Der Spiegel",51,"Effect of a structural 2 article point attention increase at hour 0",1.08361103016939,1.21288228724353,1.34251234073256
"
Die Welt","
Der Spiegel",52,"Effect of a one time 2 article increase at hour 0",0.164147359790099,0.183978174968664,0.204434641357764
"
Die Welt","
Der Spiegel",52,"Effect of a structural 2 article point attention increase at hour 0",1.08852429926894,1.218649414105,1.34976437068657
"
Die Welt","
Der Spiegel",53,"Effect of a one time 2 article increase at hour 0",0.16481939193789,0.184748965891282,0.205252217098826
"
Die Welt","
Der Spiegel",53,"Effect of a structural 2 article point attention increase at hour 0",1.09304351080283,1.22395550733366,1.35634196437597
"
Die Welt","
Der Spiegel",54,"Effect of a one time 2 article increase at hour 0",0.165773932399119,0.185834035190884,0.206469118644715
"
Die Welt","
Der Spiegel",54,"Effect of a structural 2 article point attention increase at hour 0",1.09755962538183,1.22922814577739,1.36280311012826
"
Die Welt","
Der Spiegel",55,"Effect of a one time 2 article increase at hour 0",0.16601339193723,0.186206519556717,0.207146998209352
"
Die Welt","
Der Spiegel",55,"Effect of a structural 2 article point attention increase at hour 0",1.10134063112358,1.23374987142217,1.36861021716462
"
Die Welt","
Der Spiegel",56,"Effect of a one time 2 article increase at hour 0",0.167605799980528,0.18782259196601,0.209009864352195
"
Die Welt","
Der Spiegel",56,"Effect of a structural 2 article point attention increase at hour 0",1.10579774626053,1.2388261816472,1.37499607564466
"
Die Welt","
Der Spiegel",57,"Effect of a one time 2 article increase at hour 0",0.168171083943179,0.188487231965265,0.209899809663421
"
Die Welt","
Der Spiegel",57,"Effect of a structural 2 article point attention increase at hour 0",1.10978466098684,1.24341217158532,1.38088710061459
"
Die Welt","
Der Spiegel",58,"Effect of a one time 2 article increase at hour 0",0.168865806932732,0.189240802098021,0.210827775122624
"
Die Welt","
Der Spiegel",58,"Effect of a structural 2 article point attention increase at hour 0",1.11355748936798,1.24771550775031,1.38645067231922
"
Die Welt","
Der Spiegel",59,"Effect of a one time 2 article increase at hour 0",0.169462056608049,0.189925553343993,0.211657399867976
"
Die Welt","
Der Spiegel",59,"Effect of a structural 2 article point attention increase at hour 0",1.11703484516053,1.251695322044,1.39161888611924
"
Die Welt","
Der Spiegel",60,"Effect of a one time 2 article increase at hour 0",0.169944369080774,0.190475370172696,0.212255447471672
"
Die Welt","
Der Spiegel",60,"Effect of a structural 2 article point attention increase at hour 0",1.12018022176491,1.2552982567948,1.39624841531847
"
Die Welt","
Stern",1,"Effect of a one time 2 article increase at hour 0",0.0458177286883119,0.0506073197275203,0.055491767278294
"
Die Welt","
Stern",1,"Effect of a structural 2 article point attention increase at hour 0",0.0458177286883119,0.0506073197275203,0.055491767278294
"
Die Welt","
Stern",2,"Effect of a one time 2 article increase at hour 0",0.0360748637128059,0.0428425809595823,0.0481823393224534
"
Die Welt","
Stern",2,"Effect of a structural 2 article point attention increase at hour 0",0.075319091773243,0.0861892341825061,0.0957126650913432
"
Die Welt","
Stern",3,"Effect of a one time 2 article increase at hour 0",0.0369703033849345,0.0427867003485074,0.0495836908160745
"
Die Welt","
Stern",3,"Effect of a structural 2 article point attention increase at hour 0",0.101544399081375,0.116677777326779,0.131638377653268
"
Die Welt","
Stern",4,"Effect of a one time 2 article increase at hour 0",0.0346975319756011,0.0419022305009746,0.0490915089345232
"
Die Welt","
Stern",4,"Effect of a structural 2 article point attention increase at hour 0",0.121911961980839,0.142107787886888,0.162138695119516
"
Die Welt","
Stern",5,"Effect of a one time 2 article increase at hour 0",0.046060554668943,0.0549928566423414,0.0616822830470276
"
Die Welt","
Stern",5,"Effect of a structural 2 article point attention increase at hour 0",0.150921244100899,0.17721287502656,0.201116237688038
"
Die Welt","
Stern",6,"Effect of a one time 2 article increase at hour 0",0.0432763903080917,0.0526613148167501,0.0608037065653422
"
Die Welt","
Stern",6,"Effect of a structural 2 article point attention increase at hour 0",0.173372188588303,0.205391747076256,0.234120631057106
"
Die Welt","
Stern",7,"Effect of a one time 2 article increase at hour 0",0.0527581500895464,0.0617894746338532,0.0688580862326882
"
Die Welt","
Stern",7,"Effect of a structural 2 article point attention increase at hour 0",0.202289560687705,0.238913825768941,0.270745845349597
"
Die Welt","
Stern",8,"Effect of a one time 2 article increase at hour 0",0.0585134682384534,0.0681008293646572,0.0767623508855477
"
Die Welt","
Stern",8,"Effect of a structural 2 article point attention increase at hour 0",0.233039847827296,0.274208517132317,0.310336480287031
"
Die Welt","
Stern",9,"Effect of a one time 2 article increase at hour 0",0.0611385131873488,0.0707504322527894,0.08062174632591
"
Die Welt","
Stern",9,"Effect of a structural 2 article point attention increase at hour 0",0.262306003131096,0.307452566320458,0.348520425320373
"
Die Welt","
Stern",10,"Effect of a one time 2 article increase at hour 0",0.0662732031796605,0.0755186480105383,0.0860859543101069
"
Die Welt","
Stern",10,"Effect of a structural 2 article point attention increase at hour 0",0.292721611024924,0.34095953035456,0.386984243504339
"
Die Welt","
Stern",11,"Effect of a one time 2 article increase at hour 0",0.0672061162893842,0.0771425994378805,0.0886574357209047
"
Die Welt","
Stern",11,"Effect of a structural 2 article point attention increase at hour 0",0.319866551807277,0.371474403369855,0.422727244220027
"
Die Welt","
Stern",12,"Effect of a one time 2 article increase at hour 0",0.0676489785138463,0.0784311800414903,0.0894953216875725
"
Die Welt","
Stern",12,"Effect of a structural 2 article point attention increase at hour 0",0.343823310478267,0.399195729119105,0.454506213871492
"
Die Welt","
Stern",13,"Effect of a one time 2 article increase at hour 0",0.066940488286793,0.079439549868521,0.090994776714177
"
Die Welt","
Stern",13,"Effect of a structural 2 article point attention increase at hour 0",0.363868585347011,0.42421198779021,0.483522593224938
"
Die Welt","
Stern",14,"Effect of a one time 2 article increase at hour 0",0.0770095410306852,0.0885038607584838,0.100105263795698
"
Die Welt","
Stern",14,"Effect of a structural 2 article point attention increase at hour 0",0.391148054882462,0.45474791208628,0.517555013854071
"
Die Welt","
Stern",15,"Effect of a one time 2 article increase at hour 0",0.0840018475692768,0.095785541590834,0.108680833591144
"
Die Welt","
Stern",15,"Effect of a structural 2 article point attention increase at hour 0",0.421565113686066,0.488237965746251,0.555343962251785
"
Die Welt","
Stern",16,"Effect of a one time 2 article increase at hour 0",0.0858445284261038,0.0991293150907351,0.111495311063372
"
Die Welt","
Stern",16,"Effect of a structural 2 article point attention increase at hour 0",0.449386010198955,0.520184991294968,0.590440027789931
"
Die Welt","
Stern",17,"Effect of a one time 2 article increase at hour 0",0.0811446244612837,0.0942379388660823,0.106862221912551
"
Die Welt","
Stern",17,"Effect of a structural 2 article point attention increase at hour 0",0.468602057592612,0.542740084496819,0.615955007624762
"
Die Welt","
Stern",18,"Effect of a one time 2 article increase at hour 0",0.0796570264412473,0.0937125601411619,0.10619907861963
"
Die Welt","
Stern",18,"Effect of a structural 2 article point attention increase at hour 0",0.483608965774658,0.561570304050459,0.637182528411283
"
Die Welt","
Stern",19,"Effect of a one time 2 article increase at hour 0",0.0941460180416995,0.109032239218516,0.121498386442539
"
Die Welt","
Stern",19,"Effect of a structural 2 article point attention increase at hour 0",0.511062216351519,0.593121206255261,0.67076791659642
"
Die Welt","
Stern",20,"Effect of a one time 2 article increase at hour 0",0.0922961837780372,0.106529532607876,0.120531311331724
"
Die Welt","
Stern",20,"Effect of a structural 2 article point attention increase at hour 0",0.5325143733375,0.617406542578126,0.698314490020191
"
Die Welt","
Stern",21,"Effect of a one time 2 article increase at hour 0",0.0959376897217128,0.109636247061464,0.123307569925685
"
Die Welt","
Stern",21,"Effect of a structural 2 article point attention increase at hour 0",0.554571516897613,0.641353824074033,0.724711442397185
"
Die Welt","
Stern",22,"Effect of a one time 2 article increase at hour 0",0.103237401972949,0.120112503539002,0.13596268235072
"
Die Welt","
Stern",22,"Effect of a structural 2 article point attention increase at hour 0",0.580687266092136,0.672264804780013,0.759883119713652
"
Die Welt","
Stern",23,"Effect of a one time 2 article increase at hour 0",0.108473856253283,0.124234526627384,0.139823050040458
"
Die Welt","
Stern",23,"Effect of a structural 2 article point attention increase at hour 0",0.608146014169927,0.702696923058411,0.793671763870318
"
Die Welt","
Stern",24,"Effect of a one time 2 article increase at hour 0",0.108297619956223,0.125254966063007,0.141057203169069
"
Die Welt","
Stern",24,"Effect of a structural 2 article point attention increase at hour 0",0.631526047154793,0.729819616079026,0.823871610873521
"
Die Welt","
Stern",25,"Effect of a one time 2 article increase at hour 0",0.100611420990063,0.118982634220268,0.134684510560418
"
Die Welt","
Stern",25,"Effect of a structural 2 article point attention increase at hour 0",0.643898723363521,0.746814977994038,0.843394732748668
"
Die Welt","
Stern",26,"Effect of a one time 2 article increase at hour 0",0.107142354904005,0.123448470328427,0.138785566830741
"
Die Welt","
Stern",26,"Effect of a structural 2 article point attention increase at hour 0",0.661341889247947,0.766174795528833,0.864589964048452
"
Die Welt","
Stern",27,"Effect of a one time 2 article increase at hour 0",0.106802502282249,0.123206039308366,0.138859494951863
"
Die Welt","
Stern",27,"Effect of a structural 2 article point attention increase at hour 0",0.676092493849953,0.782706996715545,0.883039265378192
"
Die Welt","
Stern",28,"Effect of a one time 2 article increase at hour 0",0.110341993521481,0.126478192764913,0.14260071577766
"
Die Welt","
Stern",28,"Effect of a structural 2 article point attention increase at hour 0",0.692380620170811,0.800270126352773,0.90273352386529
"
Die Welt","
Stern",29,"Effect of a one time 2 article increase at hour 0",0.111826110906097,0.128575249591695,0.144734471294191
"
Die Welt","
Stern",29,"Effect of a structural 2 article point attention increase at hour 0",0.707470683156362,0.817065949813918,0.921378784960828
"
Die Welt","
Stern",30,"Effect of a one time 2 article increase at hour 0",0.111621126225686,0.128444737725135,0.144673852799623
"
Die Welt","
Stern",30,"Effect of a structural 2 article point attention increase at hour 0",0.720104505328955,0.831231538001642,0.937172044118565
"
Die Welt","
Stern",31,"Effect of a one time 2 article increase at hour 0",0.109861304356919,0.127389389382528,0.143133794794995
"
Die Welt","
Stern",31,"Effect of a structural 2 article point attention increase at hour 0",0.729068659483222,0.842183841808264,0.949015235086134
"
Die Welt","
Stern",32,"Effect of a one time 2 article increase at hour 0",0.111727169852665,0.12904107266036,0.144618417721387
"
Die Welt","
Stern",32,"Effect of a structural 2 article point attention increase at hour 0",0.73853944793259,0.853104159992164,0.960496570360853
"
Die Welt","
Stern",33,"Effect of a one time 2 article increase at hour 0",0.113808984163823,0.131646307210501,0.14757920636163
"
Die Welt","
Stern",33,"Effect of a structural 2 article point attention increase at hour 0",0.74853180607158,0.864826361859119,0.973037055263915
"
Die Welt","
Stern",34,"Effect of a one time 2 article increase at hour 0",0.114285902384907,0.132288746745758,0.148606143547721
"
Die Welt","
Stern",34,"Effect of a structural 2 article point attention increase at hour 0",0.757365501290501,0.875255287661156,0.984514805964574
"
Die Welt","
Stern",35,"Effect of a one time 2 article increase at hour 0",0.115718229682901,0.133574114442801,0.149933058792304
"
Die Welt","
Stern",35,"Effect of a structural 2 article point attention increase at hour 0",0.766184982250888,0.885242300332329,0.995417227561472
"
Die Welt","
Stern",36,"Effect of a one time 2 article increase at hour 0",0.116242505698245,0.134164119029816,0.150676783092337
"
Die Welt","
Stern",36,"Effect of a structural 2 article point attention increase at hour 0",0.773955185244948,0.894050051038301,1.0051262352833
"
Die Welt","
Stern",37,"Effect of a one time 2 article increase at hour 0",0.118899985575327,0.136928885237104,0.153743487673596
"
Die Welt","
Stern",37,"Effect of a structural 2 article point attention increase at hour 0",0.782990519504463,0.904027033979488,1.01612243273437
"
Die Welt","
Stern",38,"Effect of a one time 2 article increase at hour 0",0.119207636711832,0.137533349828401,0.154220028409402
"
Die Welt","
Stern",38,"Effect of a structural 2 article point attention increase at hour 0",0.790676017916377,0.912782192613012,1.02558401385654
"
Die Welt","
Stern",39,"Effect of a one time 2 article increase at hour 0",0.119367921332254,0.137201764649088,0.154444004753547
"
Die Welt","
Stern",39,"Effect of a structural 2 article point attention increase at hour 0",0.797231696810837,0.919722929716633,1.03362870864417
"
Die Welt","
Stern",40,"Effect of a one time 2 article increase at hour 0",0.12072582596956,0.138767331014896,0.15597973694441
"
Die Welt","
Stern",40,"Effect of a structural 2 article point attention increase at hour 0",0.804038990837356,0.927026864383216,1.0418210896388
"
Die Welt","
Stern",41,"Effect of a one time 2 article increase at hour 0",0.121620760857127,0.139555657443782,0.157226510654348
"
Die Welt","
Stern",41,"Effect of a structural 2 article point attention increase at hour 0",0.810481844126736,0.933739203559537,1.04969848582546
"
Die Welt","
Stern",42,"Effect of a one time 2 article increase at hour 0",0.12243375531707,0.140427858934121,0.158076724360483
"
Die Welt","
Stern",42,"Effect of a structural 2 article point attention increase at hour 0",0.816511670698849,0.940030775085942,1.05692553195189
"
Die Welt","
Stern",43,"Effect of a one time 2 article increase at hour 0",0.122862980946613,0.141307373288776,0.159105480184749
"
Die Welt","
Stern",43,"Effect of a structural 2 article point attention increase at hour 0",0.821725491860917,0.945877983320149,1.06366957680961
"
Die Welt","
Stern",44,"Effect of a one time 2 article increase at hour 0",0.123057829654732,0.141558294422811,0.159372954894222
"
Die Welt","
Stern",44,"Effect of a structural 2 article point attention increase at hour 0",0.826161960157634,0.950845851228346,1.06937717573878
"
Die Welt","
Stern",45,"Effect of a one time 2 article increase at hour 0",0.122809638731544,0.141614220346373,0.159623169875633
"
Die Welt","
Stern",45,"Effect of a structural 2 article point attention increase at hour 0",0.829455256067112,0.954866195512935,1.07420070760533
"
Die Welt","
Stern",46,"Effect of a one time 2 article increase at hour 0",0.123087599128002,0.14187968815294,0.159893045392098
"
Die Welt","
Stern",46,"Effect of a structural 2 article point attention increase at hour 0",0.832371673376303,0.958330224642608,1.07832228286783
"
Die Welt","
Stern",47,"Effect of a one time 2 article increase at hour 0",0.124960385238967,0.143802263204342,0.16195867312981
"
Die Welt","
Stern",47,"Effect of a structural 2 article point attention increase at hour 0",0.836463773104092,0.962904318605842,1.08358390301959
"
Die Welt","
Stern",48,"Effect of a one time 2 article increase at hour 0",0.125481130772763,0.144480239525538,0.162925256059012
"
Die Welt","
Stern",48,"Effect of a structural 2 article point attention increase at hour 0",0.84021969350497,0.967191162307548,1.08870870787495
"
Die Welt","
Stern",49,"Effect of a one time 2 article increase at hour 0",0.126219215358099,0.145090456978854,0.163877074664621
"
Die Welt","
Stern",49,"Effect of a structural 2 article point attention increase at hour 0",0.84391384345112,0.971182849176467,1.09372695174173
"
Die Welt","
Stern",50,"Effect of a one time 2 article increase at hour 0",0.127374282211347,0.146626798003449,0.16602850573961
"
Die Welt","
Stern",50,"Effect of a structural 2 article point attention increase at hour 0",0.847849692488676,0.975708522182433,1.09969796937481
"
Die Welt","
Stern",51,"Effect of a one time 2 article increase at hour 0",0.128620057197687,0.147994932700831,0.167475445923873
"
Die Welt","
Stern",51,"Effect of a structural 2 article point attention increase at hour 0",0.852103948159729,0.980538530412587,1.10579751053963
"
Die Welt","
Stern",52,"Effect of a one time 2 article increase at hour 0",0.128858657650455,0.148563658543472,0.168256598122776
"
Die Welt","
Stern",52,"Effect of a structural 2 article point attention increase at hour 0",0.855635151412823,0.984837678071911,1.11135151620797
"
Die Welt","
Stern",53,"Effect of a one time 2 article increase at hour 0",0.128648535109024,0.148334706941087,0.168124422271501
"
Die Welt","
Stern",53,"Effect of a structural 2 article point attention increase at hour 0",0.858207250032846,0.987983951810308,1.11562990781319
"
Die Welt","
Stern",54,"Effect of a one time 2 article increase at hour 0",0.130090959667296,0.14979482935755,0.169635759857585
"
Die Welt","
Stern",54,"Effect of a structural 2 article point attention increase at hour 0",0.861565521504499,0.991816517381152,1.12045186558902
"
Die Welt","
Stern",55,"Effect of a one time 2 article increase at hour 0",0.130223561659347,0.150116229594157,0.170053327172496
"
Die Welt","
Stern",55,"Effect of a structural 2 article point attention increase at hour 0",0.864280911820006,0.995082891297477,1.12462382398119
"
Die Welt","
Stern",56,"Effect of a one time 2 article increase at hour 0",0.131184238035987,0.151084180776223,0.171229632945662
"
Die Welt","
Stern",56,"Effect of a structural 2 article point attention increase at hour 0",0.86724923968838,0.998499276610086,1.12898260238884
"
Die Welt","
Stern",57,"Effect of a one time 2 article increase at hour 0",0.131451527437815,0.151579533020741,0.171850548419307
"
Die Welt","
Stern",57,"Effect of a structural 2 article point attention increase at hour 0",0.869729355882937,1.0015487485749,1.13292468344699
"
Die Welt","
Stern",58,"Effect of a one time 2 article increase at hour 0",0.131847209169141,0.152112313119422,0.172617492613563
"
Die Welt","
Stern",58,"Effect of a structural 2 article point attention increase at hour 0",0.871982901744423,1.00439082681159,1.13672350994076
"
Die Welt","
Stern",59,"Effect of a one time 2 article increase at hour 0",0.132152553444415,0.15270684128956,0.173395092832971
"
Die Welt","
Stern",59,"Effect of a structural 2 article point attention increase at hour 0",0.873940006058517,1.00710051239248,1.14040452267076
"
Die Welt","
Stern",60,"Effect of a one time 2 article increase at hour 0",0.132442379937516,0.152968252856595,0.173843355495966
"
Die Welt","
Stern",60,"Effect of a structural 2 article point attention increase at hour 0",0.875648033223677,1.00938286030203,1.14366863055731
"
Die Welt","Süddeutsche
Zeitung",1,"Effect of a one time 2 article increase at hour 0",0.0537584391558308,0.0589127937562473,0.0638380283862177
"
Die Welt","Süddeutsche
Zeitung",1,"Effect of a structural 2 article point attention increase at hour 0",0.0537584391558308,0.0589127937562473,0.0638380283862177
"
Die Welt","Süddeutsche
Zeitung",2,"Effect of a one time 2 article increase at hour 0",0.0513281283354665,0.0564447603704765,0.0627544538797475
"
Die Welt","Süddeutsche
Zeitung",2,"Effect of a structural 2 article point attention increase at hour 0",0.0973738077438992,0.106905295626941,0.117433597011443
"
Die Welt","Süddeutsche
Zeitung",3,"Effect of a one time 2 article increase at hour 0",0.0507451259090643,0.0567380228977203,0.0633045796662686
"
Die Welt","Süddeutsche
Zeitung",3,"Effect of a structural 2 article point attention increase at hour 0",0.134220319226651,0.148384086954476,0.163975008986708
"
Die Welt","Süddeutsche
Zeitung",4,"Effect of a one time 2 article increase at hour 0",0.0522692735736565,0.0594302260201811,0.0675810385589428
"
Die Welt","Süddeutsche
Zeitung",4,"Effect of a structural 2 article point attention increase at hour 0",0.167524952667401,0.186845848630879,0.208379641782986
"
Die Welt","Süddeutsche
Zeitung",5,"Effect of a one time 2 article increase at hour 0",0.0452364983874742,0.0536001009789917,0.0605714542377398
"
Die Welt","Süddeutsche
Zeitung",5,"Effect of a structural 2 article point attention increase at hour 0",0.189289487825772,0.214258295925998,0.239734792334052
"
Die Welt","Süddeutsche
Zeitung",6,"Effect of a one time 2 article increase at hour 0",0.0424126868248584,0.0511904732083528,0.0603126991074003
"
Die Welt","Süddeutsche
Zeitung",6,"Effect of a structural 2 article point attention increase at hour 0",0.205608634165421,0.235883527320302,0.266945478547612
"
Die Welt","Süddeutsche
Zeitung",7,"Effect of a one time 2 article increase at hour 0",0.0472971586293518,0.0571596847384341,0.0669371884147776
"
Die Welt","Süddeutsche
Zeitung",7,"Effect of a structural 2 article point attention increase at hour 0",0.224780107464261,0.260727708575139,0.297279661153337
"
Die Welt","Süddeutsche
Zeitung",8,"Effect of a one time 2 article increase at hour 0",0.044025230775071,0.0545729814481499,0.0642090852437038
"
Die Welt","Süddeutsche
Zeitung",8,"Effect of a structural 2 article point attention increase at hour 0",0.238173641684181,0.2797129757676,0.320869925687022
"
Die Welt","Süddeutsche
Zeitung",9,"Effect of a one time 2 article increase at hour 0",0.0464618844644071,0.0583285777310769,0.0677506754200106
"
Die Welt","Süddeutsche
Zeitung",9,"Effect of a structural 2 article point attention increase at hour 0",0.252402470810526,0.30011114136157,0.34505968525897
"
Die Welt","Süddeutsche
Zeitung",10,"Effect of a one time 2 article increase at hour 0",0.0466357722522632,0.0602120665537493,0.0700840267141625
